date,hotel_id,room_type_id,available_rooms,occupied_rooms,available_for_sale_rooms,occupancy_rate
2025-07-08,H001,RT04,12,11,1,0.9167
2025-07-08,H001,RT05,9,9,0,1.0
2025-07-08,H001,RT06,7,3,4,0.4286
2025-07-09,H001,RT01,42,40,2,0.9524
2025-07-09,H001,RT02,30,22,8,0.7333
2025-07-09,H001,RT03,20,11,9,0.55
2025-07-09,H001,RT04,12,11,1,0.9167
2025-07-09,H001,RT05,9,9,0,1.0
2025-07-09,H001,RT06,7,3,4,0.4286
2025-07-10,H001,RT01,42,42,0,1.0
2025-07-10,H001,RT02,30,15,15,0.5
2025-07-10,H001,RT03,20,12,8,0.6
2025-07-10,H001,RT04,12,12,0,1.0
2025-07-10,H001,RT05,9,9,0,1.0
2025-07-10,H001,RT06,7,4,3,0.5714
2025-07-11,H001,RT01,42,42,0,1.0
2025-07-11,H001,RT02,30,20,10,0.6667
2025-07-11,H001,RT03,20,15,5,0.75
2025-07-11,H001,RT04,12,10,2,0.8333
2025-07-11,H001,RT05,9,9,0,1.0
2025-07-11,H001,RT06,7,3,4,0.4286
2025-07-12,H001,RT01,42,42,0,1.0
2025-07-12,H001,RT02,30,26,4,0.8667
2025-07-12,H001,RT03,20,18,2,0.9
2025-07-12,H001,RT04,12,12,0,1.0
2025-07-12,H001,RT05,9,9,0,1.0
2025-07-12,H001,RT06,7,6,1,0.8571
2025-07-13,H001,RT01,42,42,0,1.0
2025-07-13,H001,RT02,30,30,0,1.0
2025-07-13,H001,RT03,20,20,0,1.0
2025-07-13,H001,RT04,12,12,0,1.0
2025-07-13,H001,RT05,9,9,0,1.0
2025-07-13,H001,RT06,7,5,2,0.7143
2025-07-14,H001,RT01,42,42,0,1.0
2025-07-14,H001,RT02,30,30,0,1.0
2025-07-14,H001,RT03,20,16,4,0.8
2025-07-14,H001,RT04,12,12,0,1.0
2025-07-14,H001,RT05,9,9,0,1.0
2025-07-14,H001,RT06,7,7,0,1.0
2025-07-15,H001,RT01,42,41,1,0.9762
2025-07-15,H001,RT02,30,29,1,0.9667
2025-07-15,H001,RT03,20,17,3,0.85
2025-07-15,H001,RT04,12,10,2,0.8333
2025-07-15,H001,RT05,9,9,0,1.0
2025-07-15,H001,RT06,7,7,0,1.0
2025-07-16,H001,RT01,42,42,0,1.0
2025-07-16,H001,RT02,30,25,5,0.8333
2025-07-16,H001,RT03,20,16,4,0.8
2025-07-16,H001,RT04,12,11,1,0.9167
2025-07-16,H001,RT05,9,9,0,1.0
2025-07-16,H001,RT06,7,7,0,1.0
2025-07-17,H001,RT01,42,42,0,1.0
2025-07-17,H001,RT02,30,29,1,0.9667
2025-07-17,H001,RT03,20,14,6,0.7
2025-07-17,H001,RT04,12,12,0,1.0
2025-07-17,H001,RT05,9,9,0,1.0
2025-07-17,H001,RT06,7,7,0,1.0
2025-07-18,H001,RT01,42,42,0,1.0
2025-07-18,H001,RT02,30,29,1,0.9667
2025-07-18,H001,RT03,20,16,4,0.8
2025-07-18,H001,RT04,12,12,0,1.0
2025-07-18,H001,RT05,9,9,0,1.0
2025-07-18,H001,RT06,7,7,0,1.0
2025-07-19,H001,RT01,42,42,0,1.0
2025-07-19,H001,RT02,30,23,7,0.7667
2025-07-19,H001,RT03,20,18,2,0.9
2025-07-19,H001,RT04,12,12,0,1.0
2025-07-19,H001,RT05,9,9,0,1.0
2025-07-19,H001,RT06,7,7,0,1.0
2025-07-20,H001,RT01,42,42,0,1.0
2025-07-20,H001,RT02,30,27,3,0.9
2025-07-20,H001,RT03,20,18,2,0.9
2025-07-20,H001,RT04,12,12,0,1.0
2025-07-20,H001,RT05,9,9,0,1.0
2025-07-20,H001,RT06,7,7,0,1.0
2025-07-21,H001,RT01,42,42,0,1.0
2025-07-21,H001,RT02,30,30,0,1.0
2025-07-21,H001,RT03,20,16,4,0.8
2025-07-21,H001,RT04,12,12,0,1.0
2025-07-21,H001,RT05,9,9,0,1.0
2025-07-21,H001,RT06,7,7,0,1.0
2025-07-22,H001,RT01,42,38,4,0.9048
2025-07-22,H001,RT02,30,24,6,0.8
2025-07-22,H001,RT03,20,14,6,0.7
2025-07-22,H001,RT04,12,12,0,1.0
2025-07-22,H001,RT05,9,9,0,1.0
2025-07-22,H001,RT06,7,7,0,1.0
2025-07-23,H001,RT01,42,42,0,1.0
2025-07-23,H001,RT02,30,29,1,0.9667
2025-07-23,H001,RT03,20,20,0,1.0
2025-07-23,H001,RT04,12,12,0,1.0
2025-07-23,H001,RT05,9,9,0,1.0
2025-07-23,H001,RT06,7,7,0,1.0
2025-07-24,H001,RT01,42,42,0,1.0
2025-07-24,H001,RT02,30,26,4,0.8667
2025-07-24,H001,RT03,20,20,0,1.0
2025-07-24,H001,RT04,12,12,0,1.0
2025-07-24,H001,RT05,9,9,0,1.0
2025-07-24,H001,RT06,7,7,0,1.0
2025-07-25,H001,RT01,42,42,0,1.0
2025-07-25,H001,RT02,30,24,6,0.8
2025-07-25,H001,RT03,20,20,0,1.0
2025-07-25,H001,RT04,12,12,0,1.0
2025-07-25,H001,RT05,9,9,0,1.0
2025-07-25,H001,RT06,7,7,0,1.0
2025-07-26,H001,RT01,42,39,3,0.9286
2025-07-26,H001,RT02,30,27,3,0.9
2025-07-26,H001,RT03,20,20,0,1.0
2025-07-26,H001,RT04,12,10,2,0.8333
2025-07-26,H001,RT05,9,9,0,1.0
2025-07-26,H001,RT06,7,7,0,1.0
2025-07-27,H001,RT01,42,36,6,0.8571
2025-07-27,H001,RT02,30,29,1,0.9667
2025-07-27,H001,RT03,20,20,0,1.0
2025-07-27,H001,RT04,12,5,7,0.4167
2025-07-27,H001,RT05,9,8,1,0.8889
2025-07-27,H001,RT06,7,7,0,1.0
2025-07-28,H001,RT01,42,42,0,1.0
2025-07-28,H001,RT02,30,26,4,0.8667
2025-07-28,H001,RT03,20,20,0,1.0
2025-07-28,H001,RT04,12,6,6,0.5
2025-07-28,H001,RT05,9,8,1,0.8889
2025-07-28,H001,RT06,7,7,0,1.0
2025-07-29,H001,RT01,42,42,0,1.0
2025-07-29,H001,RT02,30,28,2,0.9333
2025-07-29,H001,RT03,20,20,0,1.0
2025-07-29,H001,RT04,12,8,4,0.6667
2025-07-29,H001,RT05,9,9,0,1.0
2025-07-29,H001,RT06,7,7,0,1.0
2025-07-30,H001,RT01,42,42,0,1.0
2025-07-30,H001,RT02,30,27,3,0.9
2025-07-30,H001,RT03,20,20,0,1.0
2025-07-30,H001,RT04,12,12,0,1.0
2025-07-30,H001,RT05,9,8,1,0.8889
2025-07-30,H001,RT06,7,7,0,1.0
2025-07-31,H001,RT01,42,42,0,1.0
2025-07-31,H001,RT02,30,30,0,1.0
2025-07-31,H001,RT03,20,20,0,1.0
2025-07-31,H001,RT04,12,11,1,0.9167
2025-07-31,H001,RT05,9,9,0,1.0
2025-07-31,H001,RT06,7,7,0,1.0
2025-08-01,H001,RT01,42,42,0,1.0
2025-08-01,H001,RT02,30,30,0,1.0
2025-08-01,H001,RT03,20,20,0,1.0
2025-08-01,H001,RT04,12,9,3,0.75
2025-08-01,H001,RT05,9,9,0,1.0
2025-08-01,H001,RT06,7,7,0,1.0
2025-08-02,H001,RT01,42,42,0,1.0
2025-08-02,H001,RT02,30,30,0,1.0
2025-08-02,H001,RT03,20,20,0,1.0
2025-08-02,H001,RT04,12,12,0,1.0
2025-08-02,H001,RT05,9,9,0,1.0
2025-08-02,H001,RT06,7,7,0,1.0
2025-08-03,H001,RT01,42,42,0,1.0
2025-08-03,H001,RT02,30,30,0,1.0
2025-08-03,H001,RT03,20,20,0,1.0
2025-08-03,H001,RT04,12,12,0,1.0
2025-08-03,H001,RT05,9,8,1,0.8889
2025-08-03,H001,RT06,7,7,0,1.0
2025-08-04,H001,RT01,42,42,0,1.0
2025-08-04,H001,RT02,30,30,0,1.0
2025-08-04,H001,RT03,20,20,0,1.0
2025-08-04,H001,RT04,12,12,0,1.0
2025-08-04,H001,RT05,9,9,0,1.0
2025-08-04,H001,RT06,7,7,0,1.0
2025-08-05,H001,RT01,42,42,0,1.0
2025-08-05,H001,RT02,30,30,0,1.0
2025-08-05,H001,RT03,20,20,0,1.0
2025-08-05,H001,RT04,12,12,0,1.0
2025-08-05,H001,RT05,9,9,0,1.0
2025-08-05,H001,RT06,7,7,0,1.0
2025-08-06,H001,RT01,42,42,0,1.0
2025-08-06,H001,RT02,30,30,0,1.0
2025-08-06,H001,RT03,20,20,0,1.0
2025-08-06,H001,RT04,12,12,0,1.0
2025-08-06,H001,RT05,9,9,0,1.0
2025-08-06,H001,RT06,7,7,0,1.0
2025-08-07,H001,RT01,42,42,0,1.0
2025-08-07,H001,RT02,30,30,0,1.0
2025-08-07,H001,RT03,20,20,0,1.0
2025-08-07,H001,RT04,12,12,0,1.0
2025-08-07,H001,RT05,9,9,0,1.0
2025-08-07,H001,RT06,7,7,0,1.0
2025-08-08,H001,RT01,42,42,0,1.0
2025-08-08,H001,RT02,30,30,0,1.0
2025-08-08,H001,RT03,20,20,0,1.0
2025-08-08,H001,RT04,12,12,0,1.0
2025-08-08,H001,RT05,9,9,0,1.0
2025-08-08,H001,RT06,7,7,0,1.0
2025-08-09,H001,RT01,42,42,0,1.0
2025-08-09,H001,RT02,30,30,0,1.0
2025-08-09,H001,RT03,20,20,0,1.0
2025-08-09,H001,RT04,12,12,0,1.0
2025-08-09,H001,RT05,9,8,1,0.8889
2025-08-09,H001,RT06,7,7,0,1.0
2025-08-10,H001,RT01,42,42,0,1.0
2025-08-10,H001,RT02,30,30,0,1.0
2025-08-10,H001,RT03,20,20,0,1.0
2025-08-10,H001,RT04,12,12,0,1.0
2025-08-10,H001,RT05,9,9,0,1.0
2025-08-10,H001,RT06,7,7,0,1.0
2025-08-11,H001,RT01,42,42,0,1.0
2025-08-11,H001,RT02,30,30,0,1.0
2025-08-11,H001,RT03,20,20,0,1.0
2025-08-11,H001,RT04,12,12,0,1.0
2025-08-11,H001,RT05,9,9,0,1.0
2025-08-11,H001,RT06,7,7,0,1.0
2025-08-12,H001,RT01,42,42,0,1.0
2025-08-12,H001,RT02,30,30,0,1.0
2025-08-12,H001,RT03,20,20,0,1.0
2025-08-12,H001,RT04,12,12,0,1.0
2025-08-12,H001,RT05,9,9,0,1.0
2025-08-12,H001,RT06,7,7,0,1.0
2025-08-13,H001,RT01,42,42,0,1.0
2025-08-13,H001,RT02,30,30,0,1.0
2025-08-13,H001,RT03,20,20,0,1.0
2025-08-13,H001,RT04,12,12,0,1.0
2025-08-13,H001,RT05,9,9,0,1.0
2025-08-13,H001,RT06,7,7,0,1.0
2025-08-14,H001,RT01,42,42,0,1.0
2025-08-14,H001,RT02,30,30,0,1.0
2025-08-14,H001,RT03,20,20,0,1.0
2025-08-14,H001,RT04,12,12,0,1.0
2025-08-14,H001,RT05,9,9,0,1.0
2025-08-14,H001,RT06,7,7,0,1.0
2025-08-15,H001,RT01,42,42,0,1.0
2025-08-15,H001,RT02,30,30,0,1.0
2025-08-15,H001,RT03,20,20,0,1.0
2025-08-15,H001,RT04,12,12,0,1.0
2025-08-15,H001,RT05,9,9,0,1.0
2025-08-15,H001,RT06,7,7,0,1.0
2025-08-16,H001,RT01,42,42,0,1.0
2025-08-16,H001,RT02,30,30,0,1.0
2025-08-16,H001,RT03,20,20,0,1.0
2025-08-16,H001,RT04,12,12,0,1.0
2025-08-16,H001,RT05,9,9,0,1.0
2025-08-16,H001,RT06,7,7,0,1.0
2025-08-17,H001,RT01,42,42,0,1.0
2025-08-17,H001,RT02,30,30,0,1.0
2025-08-17,H001,RT03,20,20,0,1.0
2025-08-17,H001,RT04,12,12,0,1.0
2025-08-17,H001,RT05,9,9,0,1.0
2025-08-17,H001,RT06,7,7,0,1.0
2025-08-18,H001,RT01,42,42,0,1.0
2025-08-18,H001,RT02,30,30,0,1.0
2025-08-18,H001,RT03,20,20,0,1.0
2025-08-18,H001,RT04,12,12,0,1.0
2025-08-18,H001,RT05,9,9,0,1.0
2025-08-18,H001,RT06,7,7,0,1.0
2025-08-19,H001,RT01,42,42,0,1.0
2025-08-19,H001,RT02,30,30,0,1.0
2025-08-19,H001,RT03,20,20,0,1.0
2025-08-19,H001,RT04,12,12,0,1.0
2025-08-19,H001,RT05,9,9,0,1.0
2025-08-19,H001,RT06,7,7,0,1.0
2025-08-20,H001,RT01,42,42,0,1.0
2025-08-20,H001,RT02,30,30,0,1.0
2025-08-20,H001,RT03,20,20,0,1.0
2025-08-20,H001,RT04,12,12,0,1.0
2025-08-20,H001,RT05,9,9,0,1.0
2025-08-20,H001,RT06,7,7,0,1.0
2025-08-21,H001,RT01,42,42,0,1.0
2025-08-21,H001,RT02,30,30,0,1.0
2025-08-21,H001,RT03,20,20,0,1.0
2025-08-21,H001,RT04,12,12,0,1.0
2025-08-21,H001,RT05,9,9,0,1.0
2025-08-21,H001,RT06,7,7,0,1.0
2025-08-22,H001,RT01,42,42,0,1.0
2025-08-22,H001,RT02,30,30,0,1.0
2025-08-22,H001,RT03,20,20,0,1.0
2025-08-22,H001,RT04,12,12,0,1.0
2025-08-22,H001,RT05,9,9,0,1.0
2025-08-22,H001,RT06,7,7,0,1.0
2025-08-23,H001,RT01,42,42,0,1.0
2025-08-23,H001,RT02,30,30,0,1.0
2025-08-23,H001,RT03,20,20,0,1.0
2025-08-23,H001,RT04,12,12,0,1.0
2025-08-23,H001,RT05,9,9,0,1.0
2025-08-23,H001,RT06,7,7,0,1.0
2025-08-24,H001,RT01,42,42,0,1.0
2025-08-24,H001,RT02,30,30,0,1.0
2025-08-24,H001,RT03,20,20,0,1.0
2025-08-24,H001,RT04,12,12,0,1.0
2025-08-24,H001,RT05,9,9,0,1.0
2025-08-24,H001,RT06,7,7,0,1.0
2025-08-25,H001,RT01,42,42,0,1.0
2025-08-25,H001,RT02,30,30,0,1.0
2025-08-25,H001,RT03,20,20,0,1.0
2025-08-25,H001,RT04,12,12,0,1.0
2025-08-25,H001,RT05,9,9,0,1.0
2025-08-25,H001,RT06,7,7,0,1.0
2025-08-26,H001,RT01,42,42,0,1.0
2025-08-26,H001,RT02,30,30,0,1.0
2025-08-26,H001,RT03,20,20,0,1.0
2025-08-26,H001,RT04,12,12,0,1.0
2025-08-26,H001,RT05,9,9,0,1.0
2025-08-26,H001,RT06,7,7,0,1.0
2025-08-27,H001,RT01,42,42,0,1.0
2025-08-27,H001,RT02,30,30,0,1.0
2025-08-27,H001,RT03,20,20,0,1.0
2025-08-27,H001,RT04,12,12,0,1.0
2025-08-27,H001,RT05,9,9,0,1.0
2025-08-27,H001,RT06,7,7,0,1.0
2025-08-28,H001,RT01,42,42,0,1.0
2025-08-28,H001,RT02,30,30,0,1.0
2025-08-28,H001,RT03,20,20,0,1.0
2025-08-28,H001,RT04,12,8,4,0.6667
2025-08-28,H001,RT05,9,9,0,1.0
2025-08-28,H001,RT06,7,7,0,1.0
2025-08-29,H001,RT01,42,42,0,1.0
2025-08-29,H001,RT02,30,30,0,1.0
2025-08-29,H001,RT03,20,20,0,1.0
2025-08-29,H001,RT04,12,8,4,0.6667
2025-08-29,H001,RT05,9,9,0,1.0
2025-08-29,H001,RT06,7,7,0,1.0
2025-08-30,H001,RT01,42,42,0,1.0
2025-08-30,H001,RT02,30,30,0,1.0
2025-08-30,H001,RT03,20,20,0,1.0
2025-08-30,H001,RT04,12,10,2,0.8333
2025-08-30,H001,RT05,9,9,0,1.0
2025-08-30,H001,RT06,7,7,0,1.0
2025-08-31,H001,RT01,42,42,0,1.0
2025-08-31,H001,RT02,30,30,0,1.0
2025-08-31,H001,RT03,20,20,0,1.0
2025-08-31,H001,RT04,12,12,0,1.0
2025-08-31,H001,RT05,9,9,0,1.0
2025-08-31,H001,RT06,7,7,0,1.0
2025-09-01,H001,RT01,42,42,0,1.0
2025-09-01,H001,RT02,30,30,0,1.0
2025-09-01,H001,RT03,20,20,0,1.0
2025-09-01,H001,RT04,12,12,0,1.0
2025-09-01,H001,RT05,9,7,2,0.7778
2025-09-01,H001,RT06,7,7,0,1.0
2025-09-02,H001,RT01,42,42,0,1.0
2025-09-02,H001,RT02,30,30,0,1.0
2025-09-02,H001,RT03,20,20,0,1.0
2025-09-02,H001,RT04,12,12,0,1.0
2025-09-02,H001,RT05,9,6,3,0.6667
2025-09-02,H001,RT06,7,7,0,1.0
2025-09-03,H001,RT01,42,42,0,1.0
2025-09-03,H001,RT02,30,30,0,1.0
2025-09-03,H001,RT03,20,20,0,1.0
2025-09-03,H001,RT04,12,12,0,1.0
2025-09-03,H001,RT05,9,7,2,0.7778
2025-09-03,H001,RT06,7,6,1,0.8571
2025-09-04,H001,RT01,42,42,0,1.0
2025-09-04,H001,RT02,30,30,0,1.0
2025-09-04,H001,RT03,20,20,0,1.0
2025-09-04,H001,RT04,12,12,0,1.0
2025-09-04,H001,RT05,9,9,0,1.0
2025-09-04,H001,RT06,7,7,0,1.0
2025-09-05,H001,RT01,42,42,0,1.0
2025-09-05,H001,RT02,30,30,0,1.0
2025-09-05,H001,RT03,20,20,0,1.0
2025-09-05,H001,RT04,12,12,0,1.0
2025-09-05,H001,RT05,9,9,0,1.0
2025-09-05,H001,RT06,7,7,0,1.0
2025-09-06,H001,RT01,42,42,0,1.0
2025-09-06,H001,RT02,30,30,0,1.0
2025-09-06,H001,RT03,20,20,0,1.0
2025-09-06,H001,RT04,12,12,0,1.0
2025-09-06,H001,RT05,9,9,0,1.0
2025-09-06,H001,RT06,7,7,0,1.0
2025-09-07,H001,RT01,42,42,0,1.0
2025-09-07,H001,RT02,30,28,2,0.9333
2025-09-07,H001,RT03,20,20,0,1.0
2025-09-07,H001,RT04,12,11,1,0.9167
2025-09-07,H001,RT05,9,9,0,1.0
2025-09-07,H001,RT06,7,7,0,1.0
2025-09-08,H001,RT01,42,42,0,1.0
2025-09-08,H001,RT02,30,29,1,0.9667
2025-09-08,H001,RT03,20,20,0,1.0
2025-09-08,H001,RT04,12,12,0,1.0
2025-09-08,H001,RT05,9,9,0,1.0
2025-09-08,H001,RT06,7,7,0,1.0
2025-09-09,H001,RT01,42,42,0,1.0
2025-09-09,H001,RT02,30,29,1,0.9667
2025-09-09,H001,RT03,20,20,0,1.0
2025-09-09,H001,RT04,12,12,0,1.0
2025-09-09,H001,RT05,9,9,0,1.0
2025-09-09,H001,RT06,7,7,0,1.0
2025-09-10,H001,RT01,42,42,0,1.0
2025-09-10,H001,RT02,30,30,0,1.0
2025-09-10,H001,RT03,20,20,0,1.0
2025-09-10,H001,RT04,12,11,1,0.9167
2025-09-10,H001,RT05,9,9,0,1.0
2025-09-10,H001,RT06,7,7,0,1.0
2025-09-11,H001,RT01,42,42,0,1.0
2025-09-11,H001,RT02,30,30,0,1.0
2025-09-11,H001,RT03,20,20,0,1.0
2025-09-11,H001,RT04,12,12,0,1.0
2025-09-11,H001,RT05,9,9,0,1.0
2025-09-11,H001,RT06,7,7,0,1.0
2025-09-12,H001,RT01,42,42,0,1.0
2025-09-12,H001,RT02,30,30,0,1.0
2025-09-12,H001,RT03,20,20,0,1.0
2025-09-12,H001,RT04,12,12,0,1.0
2025-09-12,H001,RT05,9,9,0,1.0
2025-09-12,H001,RT06,7,7,0,1.0
2025-09-13,H001,RT01,42,42,0,1.0
2025-09-13,H001,RT02,30,30,0,1.0
2025-09-13,H001,RT03,20,20,0,1.0
2025-09-13,H001,RT04,12,12,0,1.0
2025-09-13,H001,RT05,9,9,0,1.0
2025-09-13,H001,RT06,7,7,0,1.0
2025-09-14,H001,RT01,42,42,0,1.0
2025-09-14,H001,RT02,30,30,0,1.0
2025-09-14,H001,RT03,20,20,0,1.0
2025-09-14,H001,RT04,12,12,0,1.0
2025-09-14,H001,RT05,9,9,0,1.0
2025-09-14,H001,RT06,7,7,0,1.0
2025-09-15,H001,RT01,42,42,0,1.0
2025-09-15,H001,RT02,30,30,0,1.0
2025-09-15,H001,RT03,20,20,0,1.0
2025-09-15,H001,RT04,12,12,0,1.0
2025-09-15,H001,RT05,9,9,0,1.0
2025-09-15,H001,RT06,7,7,0,1.0
2025-09-16,H001,RT01,42,42,0,1.0
2025-09-16,H001,RT02,30,30,0,1.0
2025-09-16,H001,RT03,20,20,0,1.0
2025-09-16,H001,RT04,12,12,0,1.0
2025-09-16,H001,RT05,9,9,0,1.0
2025-09-16,H001,RT06,7,7,0,1.0
2025-09-17,H001,RT01,42,42,0,1.0
2025-09-17,H001,RT02,30,30,0,1.0
2025-09-17,H001,RT03,20,20,0,1.0
2025-09-17,H001,RT04,12,12,0,1.0
2025-09-17,H001,RT05,9,9,0,1.0
2025-09-17,H001,RT06,7,7,0,1.0
2025-09-18,H001,RT01,42,42,0,1.0
2025-09-18,H001,RT02,30,30,0,1.0
2025-09-18,H001,RT03,20,20,0,1.0
2025-09-18,H001,RT04,12,12,0,1.0
2025-09-18,H001,RT05,9,9,0,1.0
2025-09-18,H001,RT06,7,7,0,1.0
2025-09-19,H001,RT01,42,42,0,1.0
2025-09-19,H001,RT02,30,30,0,1.0
2025-09-19,H001,RT03,20,20,0,1.0
2025-09-19,H001,RT04,12,12,0,1.0
2025-09-19,H001,RT05,9,9,0,1.0
2025-09-19,H001,RT06,7,7,0,1.0
2025-09-20,H001,RT01,42,42,0,1.0
2025-09-20,H001,RT02,30,30,0,1.0
2025-09-20,H001,RT03,20,20,0,1.0
2025-09-20,H001,RT04,12,12,0,1.0
2025-09-20,H001,RT05,9,9,0,1.0
2025-09-20,H001,RT06,7,7,0,1.0
2025-09-21,H001,RT01,42,42,0,1.0
2025-09-21,H001,RT02,30,30,0,1.0
2025-09-21,H001,RT03,20,20,0,1.0
2025-09-21,H001,RT04,12,12,0,1.0
2025-09-21,H001,RT05,9,9,0,1.0
2025-09-21,H001,RT06,7,6,1,0.8571
2025-09-22,H001,RT01,42,42,0,1.0
2025-09-22,H001,RT02,30,30,0,1.0
2025-09-22,H001,RT03,20,20,0,1.0
2025-09-22,H001,RT04,12,12,0,1.0
2025-09-22,H001,RT05,9,9,0,1.0
2025-09-22,H001,RT06,7,7,0,1.0
2025-09-23,H001,RT01,42,42,0,1.0
2025-09-23,H001,RT02,30,30,0,1.0
2025-09-23,H001,RT03,20,20,0,1.0
2025-09-23,H001,RT04,12,12,0,1.0
2025-09-23,H001,RT05,9,9,0,1.0
2025-09-23,H001,RT06,7,7,0,1.0
2025-09-24,H001,RT01,42,42,0,1.0
2025-09-24,H001,RT02,30,30,0,1.0
2025-09-24,H001,RT03,20,20,0,1.0
2025-09-24,H001,RT04,12,12,0,1.0
2025-09-24,H001,RT05,9,9,0,1.0
2025-09-24,H001,RT06,7,7,0,1.0
2025-09-25,H001,RT01,42,42,0,1.0
2025-09-25,H001,RT02,30,30,0,1.0
2025-09-25,H001,RT03,20,20,0,1.0
2025-09-25,H001,RT04,12,12,0,1.0
2025-09-25,H001,RT05,9,9,0,1.0
2025-09-25,H001,RT06,7,7,0,1.0
2025-09-26,H001,RT01,42,42,0,1.0
2025-09-26,H001,RT02,30,30,0,1.0
2025-09-26,H001,RT03,20,20,0,1.0
2025-09-26,H001,RT04,12,12,0,1.0
2025-09-26,H001,RT05,9,9,0,1.0
2025-09-26,H001,RT06,7,7,0,1.0
2025-09-27,H001,RT01,42,42,0,1.0
2025-09-27,H001,RT02,30,28,2,0.9333
2025-09-27,H001,RT03,20,20,0,1.0
2025-09-27,H001,RT04,12,12,0,1.0
2025-09-27,H001,RT05,9,9,0,1.0
2025-09-27,H001,RT06,7,7,0,1.0
2025-09-28,H001,RT01,42,42,0,1.0
2025-09-28,H001,RT02,30,25,5,0.8333
2025-09-28,H001,RT03,20,20,0,1.0
2025-09-28,H001,RT04,12,12,0,1.0
2025-09-28,H001,RT05,9,9,0,1.0
2025-09-28,H001,RT06,7,7,0,1.0
2025-09-29,H001,RT01,42,42,0,1.0
2025-09-29,H001,RT02,30,29,1,0.9667
2025-09-29,H001,RT03,20,20,0,1.0
2025-09-29,H001,RT04,12,12,0,1.0
2025-09-29,H001,RT05,9,9,0,1.0
2025-09-29,H001,RT06,7,7,0,1.0
2025-09-30,H001,RT01,42,42,0,1.0
2025-09-30,H001,RT02,30,30,0,1.0
2025-09-30,H001,RT03,20,20,0,1.0
2025-09-30,H001,RT04,12,12,0,1.0
2025-09-30,H001,RT05,9,9,0,1.0
2025-09-30,H001,RT06,7,7,0,1.0
2025-10-01,H001,RT01,42,42,0,1.0
2025-10-01,H001,RT02,30,30,0,1.0
2025-10-01,H001,RT03,20,20,0,1.0
2025-10-01,H001,RT04,12,12,0,1.0
2025-10-01,H001,RT05,9,9,0,1.0
2025-10-01,H001,RT06,7,7,0,1.0
2025-10-02,H001,RT01,42,42,0,1.0
2025-10-02,H001,RT02,30,30,0,1.0
2025-10-02,H001,RT03,20,20,0,1.0
2025-10-02,H001,RT04,12,12,0,1.0
2025-10-02,H001,RT05,9,9,0,1.0
2025-10-02,H001,RT06,7,7,0,1.0
2025-10-03,H001,RT01,42,42,0,1.0
2025-10-03,H001,RT02,30,30,0,1.0
2025-10-03,H001,RT03,20,20,0,1.0
2025-10-03,H001,RT04,12,12,0,1.0
2025-10-03,H001,RT05,9,8,1,0.8889
2025-10-03,H001,RT06,7,7,0,1.0
2025-10-04,H001,RT01,42,42,0,1.0
2025-10-04,H001,RT02,30,30,0,1.0
2025-10-04,H001,RT03,20,20,0,1.0
2025-10-04,H001,RT04,12,12,0,1.0
2025-10-04,H001,RT05,9,9,0,1.0
2025-10-04,H001,RT06,7,7,0,1.0
2025-10-05,H001,RT01,42,40,2,0.9524
2025-10-05,H001,RT02,30,30,0,1.0
2025-10-05,H001,RT03,20,20,0,1.0
2025-10-05,H001,RT04,12,12,0,1.0
2025-10-05,H001,RT05,9,9,0,1.0
2025-10-05,H001,RT06,7,7,0,1.0
2025-10-06,H001,RT01,42,35,7,0.8333
2025-10-06,H001,RT02,30,30,0,1.0
2025-10-06,H001,RT03,20,20,0,1.0
2025-10-06,H001,RT04,12,12,0,1.0
2025-10-06,H001,RT05,9,7,2,0.7778
2025-10-06,H001,RT06,7,7,0,1.0
2025-10-07,H001,RT01,42,31,11,0.7381
2025-10-07,H001,RT02,30,30,0,1.0
2025-10-07,H001,RT03,20,17,3,0.85
2025-10-07,H001,RT04,12,5,7,0.4167
2025-10-07,H001,RT05,9,3,6,0.3333
2025-10-07,H001,RT06,7,7,0,1.0
2025-10-08,H001,RT01,42,42,0,1.0
2025-10-08,H001,RT02,30,28,2,0.9333
2025-10-08,H001,RT03,20,17,3,0.85
2025-10-08,H001,RT04,12,6,6,0.5
2025-10-08,H001,RT05,9,1,8,0.1111
2025-10-08,H001,RT06,7,7,0,1.0
2025-10-09,H001,RT01,42,41,1,0.9762
2025-10-09,H001,RT02,30,26,4,0.8667
2025-10-09,H001,RT03,20,17,3,0.85
2025-10-09,H001,RT04,12,9,3,0.75
2025-10-09,H001,RT05,9,3,6,0.3333
2025-10-09,H001,RT06,7,7,0,1.0
2025-10-10,H001,RT01,42,42,0,1.0
2025-10-10,H001,RT02,30,23,7,0.7667
2025-10-10,H001,RT03,20,20,0,1.0
2025-10-10,H001,RT04,12,10,2,0.8333
2025-10-10,H001,RT05,9,6,3,0.6667
2025-10-10,H001,RT06,7,7,0,1.0
2025-10-11,H001,RT01,42,42,0,1.0
2025-10-11,H001,RT02,30,24,6,0.8
2025-10-11,H001,RT03,20,20,0,1.0
2025-10-11,H001,RT04,12,8,4,0.6667
2025-10-11,H001,RT05,9,9,0,1.0
2025-10-11,H001,RT06,7,7,0,1.0
2025-10-12,H001,RT01,42,42,0,1.0
2025-10-12,H001,RT02,30,23,7,0.7667
2025-10-12,H001,RT03,20,20,0,1.0
2025-10-12,H001,RT04,12,9,3,0.75
2025-10-12,H001,RT05,9,9,0,1.0
